origFID	bottom	left	right	top	value	scalerank	admin	adm0_a3	region	area_sq_m	zoom_start
995	36.343524	-79.67147	-79.664283	36.532341	11934	1	United States of America	USA	North America	20902831.40625	14
1990	36.116729	-78.920776	-78.65612	36.136848	11943	1	United States of America	USA	North America	81690730.570312	14
995	36.136848	-78.920776	-78.65612	36.187488	11944	1	United States of America	USA	North America	205710274.867188	14
996	37.329444	-79.51651	-79.247413	37.39751	11954	1	United States of America	USA	North America	285576728.78125	14
3981	38.030578	-79.14225	-78.65612	38.079582	11969	1	United States of America	USA	North America	374904601.710938	14
995	38.167068	-79.839019	-79.029067	38.177425	11971	1	United States of America	USA	North America	132229012.382812	14
995	38.079582	-79.029067	-78.884178	38.116928	11973	1	United States of America	USA	North America	85206495.351562	14
995	38.116928	-79.029067	-78.884178	38.272945	11974	1	United States of America	USA	North America	356431758.609375	14
995	38.272945	-79.029067	-78.884178	38.29953	11975	1	United States of America	USA	North America	60811571.625	14
1990	35.957416	-78.65612	-78.495079	36.002319	11983	1	United States of America	USA	North America	110735223.335938	14
995	36.002319	-78.65612	-78.495079	36.11341	11984	1	United States of America	USA	North America	274232710.695312	14
3981	36.304847	-78.65612	-78.495079	36.312839	11986	1	United States of America	USA	North America	19791887.140625	14
995	35.957416	-78.495079	-78.305618	36.104621	11987	1	United States of America	USA	North America	427364387.554688	14
995	35.957416	-78.305618	-78.295814	36.104621	11988	1	United States of America	USA	North America	22114738.414062	14
995	36.104621	-78.495079	-78.295814	36.151901	11989	1	United States of America	USA	North America	144544411.265625	14
995	35.957416	-78.295814	-78.264266	36.093029	11991	1	United States of America	USA	North America	65553684.835938	14
995	35.957416	-78.264266	-78.056091	36.093029	11992	1	United States of America	USA	North America	432567463.570312	14
995	36.093029	-78.295814	-78.289245	36.312839	11993	1	United States of America	USA	North America	22174497.335938	14
996	36.553646	-78.237815	-78.056091	36.706996	11999	1	United States of America	USA	North America	430321184.140625	14
995	36.706996	-78.65612	-78.448051	36.810695	12000	1	United States of America	USA	North America	333737079.976562	14
995	36.706996	-78.448051	-78.056091	36.764743	12002	1	United States of America	USA	North America	349996392.414062	14
995	36.104351	-77.800209	-77.636932	36.263381	12010	1	United States of America	USA	North America	398662262.476562	14
996	36.263381	-77.800209	-77.636932	36.442092	12011	1	United States of America	USA	North America	448969261.179688	14
995	36.427524	-77.636932	-77.299499	36.433212	12013	1	United States of America	USA	North America	29561113.1875	14
1991	36.433212	-77.636932	-77.299499	36.442092	12014	1	United States of America	USA	North America	46154592.304688	14
995	36.442092	-77.671722	-77.655433	36.757671	12016	1	United States of America	USA	North America	79346652.835938	14
1990	36.442092	-77.655433	-77.568374	36.757671	12017	1	United States of America	USA	North America	424080069.382812	14
996	37.061496	-77.726066	-77.568374	37.176258	12021	1	United States of America	USA	North America	281243312.617188	14
995	36.442092	-77.568374	-77.558624	36.685958	12022	1	United States of America	USA	North America	36684261.640625	14
995	36.685958	-77.568374	-77.299499	36.70671	12024	1	United States of America	USA	North America	86234140.453125	14
995	38.148941	-78.65612	-78.533821	38.271995	12066	1	United States of America	USA	North America	237345080.523438	14
995	38.458049	-78.168785	-77.980514	38.533672	12071	1	United States of America	USA	North America	225429370.570312	14
995	38.533672	-77.79924	-77.786346	38.750289	12075	1	United States of America	USA	North America	44313603.460938	14
995	38.533672	-77.786346	-77.641227	38.655883	12076	1	United States of America	USA	North America	281193467.382812	14
996	38.655883	-77.786346	-77.641227	38.750289	12077	1	United States of America	USA	North America	217545932.335938	14
995	38.001861	-77.641227	-77.470451	38.147724	12081	1	United States of America	USA	North America	392126360.515625	14
995	38.65382	-77.641227	-77.470451	38.729789	12089	1	United States of America	USA	North America	205978456.085938	14
1991	38.729789	-77.641227	-77.470451	38.750289	12090	1	United States of America	USA	North America	55620163.257812	14
7961	38.404876	-77.470451	-77.401206	38.572998	12101	1	United States of America	USA	North America	184308210.867188	14
1990	38.404876	-77.401206	-77.299499	38.502254	12102	1	United States of America	USA	North America	156722058.5	14
1991	38.502254	-77.401206	-77.299499	38.534214	12103	1	United States of America	USA	North America	51483214.328125	14
3981	38.534214	-77.401206	-77.299499	38.572998	12104	1	United States of America	USA	North America	62506478.257812	14
15923	38.572998	-77.470451	-77.299499	38.631481	12105	1	United States of America	USA	North America	158532929.921875	14
1990	38.631481	-77.470451	-77.365669	38.714141	12106	1	United States of America	USA	North America	137475523.570312	14
1990	38.714141	-77.470451	-77.365669	38.750289	12107	1	United States of America	USA	North America	60169299.578125	14
3981	38.631481	-77.365669	-77.339004	38.750289	12108	1	United States of America	USA	North America	50296799.15625	14
1990	38.750289	-78.244819	-78.190101	39.027889	12112	1	United States of America	USA	North America	241830486.703125	14
995	38.750289	-78.190101	-78.180366	39.027889	12113	1	United States of America	USA	North America	43024594.976562	14
995	38.750289	-77.878883	-77.661636	38.845668	12115	1	United States of America	USA	North America	329466253.484375	14
7961	38.750289	-77.661636	-77.570587	39.027889	12117	1	United States of America	USA	North America	402398186.765625	14
15923	38.750289	-77.570587	-77.475013	39.027889	12118	1	United States of America	USA	North America	422396778.671875	14
31846	38.750289	-77.475013	-77.431877	39.027889	12119	1	United States of America	USA	North America	190642930.546875	14
995	34.667221	-77.299499	-76.900421	34.681194	12125	0			North America	84024637.765625	14
995	34.882781	-76.927032	-76.921234	35.040294	12129	1	United States of America	USA	North America	13809208.734375	14
1991	34.882781	-76.921234	-76.900421	35.040294	12130	1	United States of America	USA	North America	49570724.617188	14
995	34.732276	-76.900421	-76.788574	34.739902	12132	1	United States of America	USA	North America	12861901.890625	14
995	34.739902	-76.900421	-76.788574	34.860523	12133	1	United States of America	USA	North America	203595832.890625	14
995	34.860523	-76.900421	-76.788574	35.040294	12134	1	United States of America	USA	North America	303989977.585938	14
995	34.209793	-76.788574	-76.735008	34.724876	12135	0			North America	414713252.857422	14
995	34.724876	-76.788574	-76.707214	35.040294	12137	1	United States of America	USA	North America	387663201.109375	14
3980	35.040294	-77.299499	-77.060928	35.137145	12139	1	United States of America	USA	North America	349922138.015625	14
995	35.137145	-77.299499	-77.060928	35.217315	12140	1	United States of America	USA	North America	289968788.234375	14
3981	35.040294	-77.060928	-77.031356	35.819686	12144	1	United States of America	USA	North America	350527210.335938	14
1990	35.040294	-77.031356	-77.003738	35.819686	12145	1	United States of America	USA	North America	327365768.125	14
1990	36.259498	-77.299499	-76.889465	36.282569	12150	1	United States of America	USA	North America	145402248.203125	14
1990	35.819686	-76.889465	-76.584342	35.869052	12151	1	United States of America	USA	North America	230267719.203125	14
995	35.869052	-76.889465	-76.584342	35.875854	12152	1	United States of America	USA	North America	31739171.070312	14
995	36.282569	-76.991645	-76.986412	36.423332	12155	1	United States of America	USA	North America	11333932.296875	14
995	36.282569	-76.986412	-76.939338	36.676319	12158	1	United States of America	USA	North America	285661628.039062	14
1991	36.676319	-76.986412	-76.584342	36.72211	12160	1	United States of America	USA	North America	284555475.632812	14
995	36.249988	-76.584342	-76.218208	36.293399	12162	1	United States of America	USA	North America	244302757.804688	14
995	36.293399	-76.241645	-76.218208	36.397228	12164	1	United States of America	USA	North America	37438578.765625	14
995	36.281684	-76.218208	-75.975776	36.281723	12166	1	United States of America	USA	North America	145344.546875	14
995	36.281723	-76.218208	-76.212806	36.397228	12167	1	United States of America	USA	North America	9598900.726562	14
996	36.281723	-76.212806	-75.975776	36.397228	12168	1	United States of America	USA	North America	421182421.03125	14
995	36.903244	-77.299499	-77.096542	36.929412	12177	1	United States of America	USA	North America	82317312.65625	14
995	36.903244	-77.096542	-76.996253	37.16632	12179	1	United States of America	USA	North America	409569819.828125	14
3981	36.903244	-76.645744	-76.569229	37.16632	12181	1	United States of America	USA	North America	312479282.507812	14
7961	36.903244	-76.569229	-76.532249	37.16632	12182	0			North America	151022464.445312	14
15923	36.903244	-76.532249	-76.498336	37.16632	12183	0			North America	138497156.226562	14
995	37.16632	-76.879875	-76.775276	37.245067	12194	1	United States of America	USA	North America	128154751.757812	14
995	37.245067	-76.879875	-76.775276	37.312129	12195	1	United States of America	USA	North America	109243918.53125	14
7961	37.16632	-76.775276	-76.712638	37.312129	12197	1	United States of America	USA	North America	142163671.820312	14
1990	37.16632	-76.712638	-76.610748	37.243526	12198	0			North America	122391523.703125	14
1990	37.243526	-76.712638	-76.610748	37.269634	12199	1	United States of America	USA	North America	41416306.601562	14
3981	37.269634	-76.712638	-76.610748	37.312129	12200	1	United States of America	USA	North America	67442473.382812	14
3981	37.16632	-76.610748	-76.548522	37.312129	12201	1	United States of America	USA	North America	141228593.5625	14
1990	37.16632	-76.548522	-76.475028	37.312129	12202	1	United States of America	USA	North America	166802530.367188	14
995	37.312129	-76.928237	-76.75167	37.385833	12207	1	United States of America	USA	North America	202861886.492188	14
995	37.385833	-76.928237	-76.75167	37.50341	12208	1	United States of America	USA	North America	324030636.382812	14
995	38.256244	-77.299499	-77.07962	38.331176	12213	1	United States of America	USA	North America	260141716.882812	14
995	38.256244	-77.07962	-76.872901	38.36116	12215	0			North America	342508111.039062	14
996	38.36116	-77.07962	-76.872901	38.493709	12216	1	United States of America	USA	North America	433429204.75	14
1990	38.256244	-76.872901	-76.75167	38.307106	12217	0			North America	97340594.828125	14
995	38.307106	-76.872901	-76.75167	38.384948	12218	1	United States of America	USA	North America	149107678.289062	14
996	38.384948	-76.872901	-76.75167	38.493709	12219	1	United States of America	USA	North America	208602577.21875	14
1990	37.312129	-76.75167	-76.736289	37.609928	12220	0			North America	71508576	14
995	37.312129	-76.736289	-76.677886	37.609928	12221	1	United States of America	USA	North America	271524306.882812	14
995	38.205574	-76.75167	-76.438545	38.249336	12224	0			North America	216161192.390625	14
995	38.249336	-76.75167	-76.51052	38.314865	12227	1	United States of America	USA	North America	249465359.28125	14
1991	38.249336	-76.51052	-76.479141	38.493709	12229	0			North America	121204366.171875	14
1990	38.249336	-76.479141	-76.454322	38.493709	12230	1	United States of America	USA	North America	95865743.453125	14
995	38.249336	-76.454322	-76.436355	38.493709	12231	1	United States of America	USA	North America	69399243.023438	14
7961	38.493709	-77.299499	-77.276939	38.646717	12233	1	United States of America	USA	North America	54711100.054688	14
995	38.493709	-76.68	-76.575546	38.600379	12244	1	United States of America	USA	North America	176542570.890625	14
995	38.600379	-76.68	-76.575546	38.646717	12245	1	United States of America	USA	North America	76772732.484375	14
996	38.493709	-76.087509	-76.085464	38.646717	12247	1	United States of America	USA	North America	4959406.007812	14
1990	38.493709	-76.085464	-75.975776	38.562213	12248	1	United States of America	USA	North America	119025997.367188	14
1991	38.562213	-76.085464	-75.975776	38.646717	12249	0			North America	146982475.234375	14
1990	38.646717	-76.616706	-76.535034	38.868839	12264	1	United States of America	USA	North America	288286864.835938	14
995	38.646717	-76.079292	-75.975776	38.737792	12267	1	United States of America	USA	North America	149681448.492188	14
995	38.737792	-76.079292	-75.975776	38.774078	12268	1	United States of America	USA	North America	59689074.734375	14
1991	38.774078	-76.079292	-75.975776	38.868839	12269	1	United States of America	USA	North America	156021570.765625	14
995	38.868839	-76.315887	-76.294525	38.991874	12290	1	United States of America	USA	North America	41868139.203125	14
1990	38.868839	-76.294525	-76.222259	39.027889	12292	1	United States of America	USA	North America	183143363.828125	14
995	38.868839	-76.222259	-76.157745	39.027889	12293	1	United States of America	USA	North America	163497508.835938	14
1990	39.027889	-81.458717	-81.431945	39.418312	12301	1	United States of America	USA	North America	167198687.710938	14
996	39.920478	-80.856674	-80.704811	39.929752	12307	1	United States of America	USA	North America	22757883.320312	14
995	40.371124	-81.479545	-81.40586	40.56726	12311	1	United States of America	USA	North America	235415195.742188	14
995	40.185302	-80.704811	-80.565391	40.294486	12328	1	United States of America	USA	North America	247118344.71875	14
1990	40.294486	-80.704811	-80.565391	40.35453	12329	1	United States of America	USA	North America	136068959.40625	14
995	40.089813	-80.565391	-80.472663	40.35453	12330	1	United States of America	USA	North America	398382970.226562	14
3981	40.35453	-80.704811	-80.607322	40.56726	12333	1	United States of America	USA	North America	337776079.820312	14
1990	40.35453	-80.607322	-80.548606	40.56726	12334	1	United States of America	USA	North America	203436903.679688	14
995	39.317802	-80.164413	-80.065422	39.419311	12340	1	United States of America	USA	North America	161071006.078125	14
3981	39.419311	-80.258071	-80.065422	39.47256	12341	1	United States of America	USA	North America	164617927.140625	14
3980	39.47256	-80.258071	-80.065422	39.483299	12342	1	United States of America	USA	North America	33214607.078125	14
1990	39.483299	-80.258071	-80.065422	39.556838	12343	1	United States of America	USA	North America	227586426.140625	14
995	40.56726	-81.526573	-81.526412	40.783466	12368	1	United States of America	USA	North America	568761.195312	14
1990	40.56726	-81.526412	-81.526191	40.783466	12369	1	United States of America	USA	North America	780721.882812	14
3981	40.783466	-81.799942	-81.526191	40.871723	12370	1	United States of America	USA	North America	395671704.539062	14
995	40.871723	-81.799942	-81.668968	40.969165	12373	1	United States of America	USA	North America	209300614.976562	14
995	40.969165	-81.799942	-81.668968	41.011951	12374	1	United States of America	USA	North America	91999858.40625	14
1990	41.011951	-81.799942	-81.668968	41.034637	12375	1	United States of America	USA	North America	48804417.578125	14
996	40.902408	-81.118003	-81.105865	41.100818	12388	1	United States of America	USA	North America	39544348.328125	14
995	40.897144	-81.105865	-80.843902	40.905418	12390	1	United States of America	USA	North America	35536012.617188	14
995	40.89151	-80.843902	-80.728286	40.905418	12392	1	United States of America	USA	North America	26361939.023438	14
995	40.905418	-80.855606	-80.767616	41.047554	12394	1	United States of America	USA	North America	205279402.171875	14
1991	40.905418	-80.767616	-80.728286	41.047554	12395	1	United States of America	USA	North America	91756323.304688	14
995	40.878185	-80.728286	-80.613197	40.972255	12398	1	United States of America	USA	North America	177564261.507812	14
1990	40.972255	-80.728286	-80.613197	41.005596	12399	1	United States of America	USA	North America	62994416.296875	14
3980	40.56726	-80.613197	-80.348678	40.651538	12403	1	United States of America	USA	North America	363896347.515625	14
995	40.777477	-80.613197	-80.498367	40.942993	12406	1	United States of America	USA	North America	311415070.625	14
3981	40.853359	-80.348678	-80.260009	41.100818	12422	1	United States of America	USA	North America	360153438.515625	14
995	40.853359	-80.260009	-80.054885	40.96862	12423	1	United States of America	USA	North America	387682345.671875	14
995	40.96862	-80.260009	-80.054885	41.100818	12424	1	United States of America	USA	North America	445484983.640625	14
1991	40.853359	-80.054885	-79.960998	41.100818	12425	1	United States of America	USA	North America	381347775.226562	14
995	39.656635	-79.852653	-79.736381	39.891883	12434	1	United States of America	USA	North America	441021970.195312	14
995	39.891883	-79.852653	-79.736381	39.923248	12435	1	United States of America	USA	North America	58914467.640625	14
996	39.899528	-79.736381	-79.548019	39.923248	12437	1	United States of America	USA	North America	72182800.796875	14
995	39.923248	-79.960998	-79.844726	40.064685	12438	1	United States of America	USA	North America	266004221.765625	14
995	39.923248	-79.725181	-79.548019	40.01662	12443	1	United States of America	USA	North America	267475914.546875	14
1991	40.206237	-79.578697	-79.548019	40.31174	12454	1	United States of America	USA	North America	52557569.414062	14
995	40.112167	-79.548019	-79.43663	40.279026	12465	1	United States of America	USA	North America	301529033.773438	14
3980	40.279026	-79.548019	-79.507499	40.40747	12471	1	United States of America	USA	North America	84619101.5625	14
995	40.279026	-79.507499	-79.40406	40.306049	12472	1	United States of America	USA	North America	45412627.492188	14
995	40.306049	-79.507499	-79.40406	40.40747	12473	1	United States of America	USA	North America	170602062.6875	14
1991	40.279026	-79.40406	-79.378311	40.40747	12474	1	United States of America	USA	North America	53772390.078125	14
995	40.279026	-79.378311	-79.305366	40.40747	12475	1	United States of America	USA	North America	152333177.773438	14
995	39.275207	-78.235305	-78.217086	39.634307	12489	1	United States of America	USA	North America	105001502.632812	14
995	39.588951	-78.217086	-78.013542	39.634307	12491	1	United States of America	USA	North America	148500641.34375	14
995	40.030208	-78.764938	-78.430862	40.103969	12495	1	United States of America	USA	North America	399013701.890625	14
995	40.40747	-79.592872	-79.5606	40.602485	12510	1	United States of America	USA	North America	102570753.71875	14
1990	40.602485	-79.519485	-79.164085	40.616268	12515	1	United States of America	USA	North America	79959034.75	14
995	40.616268	-79.519485	-79.164085	40.619472	12516	1	United States of America	USA	North America	18589662.195312	14
995	40.616275	-79.164085	-78.976829	40.619915	12519	1	United States of America	USA	North America	11127565.40625	14
995	40.619915	-79.164085	-78.976829	40.66682	12520	1	United States of America	USA	North America	143443974.25	14
995	40.790695	-78.417289	-78.398254	41.100818	12530	1	United States of America	USA	North America	96848672.445312	14
995	39.027889	-77.629524	-77.576042	39.17543	12533	1	United States of America	USA	North America	126004365.921875	14
1990	39.027889	-77.576042	-77.550559	39.17543	12534	1	United States of America	USA	North America	60038316.765625	14
3981	39.027889	-77.550559	-77.511405	39.17543	12535	1	United States of America	USA	North America	92247390.601562	14
7961	39.027889	-77.511405	-77.424331	39.17543	12536	1	United States of America	USA	North America	205147604.03125	14
995	39.17543	-77.933242	-77.832221	39.291088	12545	1	United States of America	USA	North America	186924001.84375	14
995	39.291088	-77.933242	-77.832221	39.332496	12546	1	United States of America	USA	North America	66997753.898438	14
995	39.17543	-77.832221	-77.727142	39.332496	12547	1	United States of America	USA	North America	264121758.578125	14
995	39.17543	-77.727142	-77.603897	39.332496	12548	1	United States of America	USA	North America	309782983.609375	14
995	39.332496	-77.933242	-77.80725	39.436138	12549	1	United States of America	USA	North America	209360099.78125	14
995	39.436138	-77.933242	-77.80725	39.539539	12550	1	United States of America	USA	North America	209183893.171875	14
995	39.332496	-77.80725	-77.603897	39.430583	12551	1	United States of America	USA	North America	319786333.734375	14
996	39.430583	-77.80725	-77.603897	39.539539	12552	1	United States of America	USA	North America	355750022.53125	14
995	39.367038	-77.603897	-77.43103	39.394474	12554	1	United States of America	USA	North America	76037138.367188	14
1990	39.394474	-77.603897	-77.43103	39.414375	12555	1	United States of America	USA	North America	55173075.101562	14
995	39.414375	-77.603897	-77.461982	39.539539	12556	1	United States of America	USA	North America	285167733.335938	14
995	39.414375	-77.461982	-77.451187	39.539539	12557	1	United States of America	USA	North America	21691756.898438	14
1991	39.414375	-77.451187	-77.43103	39.539539	12558	1	United States of America	USA	North America	40504005.929688	14
995	39.17543	-77.43103	-77.281402	39.313224	12559	1	United States of America	USA	North America	329905454.851562	14
995	39.17543	-77.281402	-77.275611	39.313224	12560	1	United States of America	USA	North America	12768215.09375	14
1990	39.313224	-77.43103	-77.275611	39.382953	12561	1	United States of America	USA	North America	173663015.867188	14
3981	39.382953	-77.43103	-77.275611	39.412143	12562	1	United States of America	USA	North America	72750434.390625	14
3981	39.412143	-77.43103	-77.406028	39.539539	12563	1	United States of America	USA	North America	51134761.085938	14
1990	39.412143	-77.406028	-77.376853	39.539539	12564	1	United States of America	USA	North America	59669492.625	14
995	39.412143	-77.376853	-77.275611	39.466167	12565	1	United States of America	USA	North America	87761509.929688	14
996	39.466167	-77.376853	-77.275611	39.539539	12566	1	United States of America	USA	North America	119301344.328125	14
1990	39.24224	-77.275611	-77.207931	39.355266	12569	1	United States of America	USA	North America	122496101.242188	14
995	39.24224	-77.207931	-77.202079	39.355266	12570	1	United States of America	USA	North America	10591713.71875	14
1990	39.355266	-77.275611	-77.185432	39.539539	12572	1	United States of America	USA	North America	266670876.054688	14
995	39.355266	-77.185432	-77.08213	39.380199	12573	1	United States of America	USA	North America	41285269.851562	14
996	39.380199	-77.185432	-77.08213	39.539539	12574	1	United States of America	USA	North America	264192001.34375	14
995	39.539539	-77.933242	-77.890106	39.641799	12575	1	United States of America	USA	North America	70933209.203125	14
995	39.742485	-77.7341	-77.638656	39.905616	12583	1	United States of America	USA	North America	251222385.40625	14
996	39.905616	-77.670829	-77.638656	40.198856	12585	1	United States of America	USA	North America	152734417.125	14
995	39.539539	-77.599609	-77.353256	39.647125	12587	1	United States of America	USA	North America	426220441.601562	14
1991	39.811241	-77.353256	-77.08213	39.882129	12592	1	United States of America	USA	North America	310212957.242188	14
995	39.882129	-77.638656	-77.511199	39.952499	12593	1	United States of America	USA	North America	144915429.875	14
995	39.952499	-77.638656	-77.511199	40.040245	12594	1	United States of America	USA	North America	180907471.710938	14
995	40.040245	-77.638656	-77.511199	40.05772	12595	1	United States of America	USA	North America	36056299.164062	14
996	40.05772	-77.638656	-77.511199	40.198856	12596	1	United States of America	USA	North America	291546627.09375	14
996	40.149211	-77.203598	-77.08213	40.198856	12600	1	United States of America	USA	North America	97799402.929688	14
1990	40.198856	-77.517219	-77.08213	40.232086	12605	1	United States of America	USA	North America	234624095.960938	14
995	40.868118	-77.791603	-77.679466	41.100818	12611	1	United States of America	USA	North America	428357436.914062	14
995	40.798015	-77.679466	-77.646377	41.100818	12612	1	United States of America	USA	North America	164389714.039062	14
995	39.027889	-76.085685	-75.975776	39.216476	12635	1	United States of America	USA	North America	331083007.421875	14
996	39.216476	-76.085685	-75.975776	39.317428	12636	1	United States of America	USA	North America	177596553.695312	14
3980	39.424156	-77.08213	-76.994598	39.586944	12654	1	United States of America	USA	North America	228855119.65625	14
1990	39.424156	-76.994598	-76.966102	39.586944	12655	1	United States of America	USA	North America	74503672.828125	14
995	39.586944	-77.08213	-76.972091	39.757198	12664	1	United States of America	USA	North America	301619323.859375	14
995	39.757198	-77.08213	-76.972091	39.791728	12665	1	United States of America	USA	North America	61263658.859375	14
995	39.791728	-77.08213	-76.972091	39.819679	12666	1	United States of America	USA	North America	49613620.59375	14
995	39.819679	-77.08213	-76.972091	39.928688	12667	1	United States of America	USA	North America	193686414.242188	14
995	39.586944	-76.972091	-76.85958	39.720401	12668	1	United States of America	USA	North America	241677250.40625	14
995	39.720401	-76.972091	-76.919319	39.928688	12670	1	United States of America	USA	North America	177354522.164062	14
995	39.928688	-76.832839	-76.832473	40.04673	12673	1	United States of America	USA	North America	698760.148438	14
995	39.754096	-76.731864	-76.604812	39.847576	12677	1	United States of America	USA	North America	191569562.3125	14
995	39.497219	-76.298767	-76.190856	39.522499	12695	1	United States of America	USA	North America	43816811.882812	14
995	39.522499	-76.298767	-76.190856	39.619377	12696	1	United States of America	USA	North America	168062638.054688	14
1991	39.497219	-76.190856	-76.161453	39.619377	12697	1	United States of America	USA	North America	57731755.492188	14
1990	39.424156	-76.161453	-76.108963	39.548999	12698	1	United States of America	USA	North America	105218835.179688	14
995	39.424156	-76.108963	-76.108863	39.548999	12699	0			North America	200455.015625	14
996	39.424156	-76.108863	-75.975776	39.548999	12700	0			North America	266779560.265625	14
3981	39.548999	-76.161453	-75.975776	39.619377	12701	1	United States of America	USA	North America	210115595.226562	14
1990	39.619377	-76.298767	-75.975776	39.69712	12703	1	United States of America	USA	North America	404184581.625	14
3980	40.04673	-77.08213	-76.999107	40.235897	12707	1	United States of America	USA	North America	254585566.210938	14
995	40.560173	-77.08213	-76.855094	40.605419	12722	1	United States of America	USA	North America	167613364.460938	14
996	40.842658	-76.855094	-76.753387	40.884014	12725	1	United States of America	USA	North America	68921326.867188	14
995	40.884014	-77.08213	-76.881225	40.961776	12726	1	United States of America	USA	North America	256220248.953125	14
995	40.884014	-76.881225	-76.753387	40.964027	12728	1	United States of America	USA	North America	167757986.234375	14
996	40.964027	-76.881225	-76.753387	41.100818	12729	1	United States of America	USA	North America	287272508.789062	14
1990	40.04673	-76.654914	-76.556907	40.159351	12731	1	United States of America	USA	North America	178822294.242188	14
995	40.04673	-76.556907	-76.501251	40.159351	12732	1	United States of America	USA	North America	101549211.875	14
996	40.04673	-76.501251	-76.398262	40.159351	12733	1	United States of America	USA	North America	187912386.484375	14
1990	40.159351	-76.654914	-76.628234	40.308799	12734	1	United States of America	USA	North America	64723151.664062	14
995	40.159351	-76.628234	-76.573219	40.308799	12735	1	United States of America	USA	North America	133461176.5	14
996	40.159351	-76.573219	-76.398262	40.308799	12736	1	United States of America	USA	North America	424429102.1875	14
995	40.138259	-76.398262	-76.290603	40.158493	12739	1	United States of America	USA	North America	35315612.59375	14
996	40.158493	-76.398262	-76.290603	40.308799	12740	1	United States of America	USA	North America	262668283.046875	14
996	40.180557	-76.290603	-76.160034	40.308799	12743	1	United States of America	USA	North America	271845418.382812	14
995	40.04673	-76.160034	-76.094749	40.187927	12744	1	United States of America	USA	North America	149374131.507812	14
995	40.04673	-76.094749	-75.975776	40.187927	12745	1	United States of America	USA	North America	272213962.59375	14
995	40.187927	-76.160034	-76.023056	40.308799	12746	1	United States of America	USA	North America	268813951.570312	14
996	40.187927	-76.023056	-75.975776	40.308799	12747	1	United States of America	USA	North America	92785145.273438	14
1990	40.308799	-76.753387	-76.509712	40.366458	12748	1	United States of America	USA	North America	228416188.171875	14
995	40.366458	-76.753387	-76.509712	40.451915	12749	1	United States of America	USA	North America	338897726.375	14
1990	40.308799	-76.509712	-76.374267	40.337703	12751	1	United States of America	USA	North America	63632233.976562	14
995	40.337703	-76.509712	-76.374267	40.379016	12752	1	United States of America	USA	North America	90998027.210938	14
995	40.308799	-76.119056	-76.024673	40.476333	12755	1	United States of America	USA	North America	257276329.617188	14
996	40.476333	-76.122367	-76.024673	40.683979	12757	1	United States of America	USA	North America	330985223.445312	14
3981	40.308799	-76.024673	-75.975776	40.683979	12758	1	United States of America	USA	North America	298949156.554688	14
995	40.683979	-76.521797	-76.456878	40.882915	12760	1	United States of America	USA	North America	211361972.890625	14
995	40.683979	-76.456878	-76.273483	40.793708	12763	1	United States of America	USA	North America	329123395.765625	14
1991	41.003341	-76.456878	-76.273483	41.100818	12765	1	United States of America	USA	North America	293762129.59375	14
1990	40.683979	-76.273483	-76.189346	40.969417	12766	1	United States of America	USA	North America	393300114.070312	14
996	40.930694	-76.189346	-75.975776	40.969417	12768	1	United States of America	USA	North America	135688494.867188	14
1990	40.969417	-76.273483	-76.233268	41.100818	12769	1	United States of America	USA	North America	86812262.960938	14
995	40.969417	-76.233268	-76.032058	41.100818	12770	1	United States of America	USA	North America	434352739.78125	14
996	40.969417	-76.032058	-75.975776	41.100818	12771	1	United States of America	USA	North America	121496152.78125	14
7961	41.100818	-81.356185	-81.337829	41.356334	12791	1	United States of America	USA	North America	77280835.382812	14
3981	41.100818	-81.337829	-81.087203	41.15736	12792	1	United States of America	USA	North America	233137646.601562	14
995	41.15736	-81.337829	-81.223716	41.200542	12793	1	United States of America	USA	North America	81130342.492188	14
995	41.200542	-81.337829	-81.223716	41.356334	12794	1	United States of America	USA	North America	293147944.820312	14
995	41.15736	-81.223716	-81.087203	41.243629	12795	1	United States of America	USA	North America	193962239.4375	14
996	41.243629	-81.223716	-81.087203	41.356334	12796	1	United States of America	USA	North America	253785623.078125	14
995	41.356334	-81.291259	-81.229698	41.529148	12800	1	United States of America	USA	North America	175868350.914062	14
996	41.356334	-81.229698	-81.087203	41.529148	12801	1	United States of America	USA	North America	407081767.085938	14
995	41.529148	-81.287574	-81.218788	41.662738	12803	1	United States of America	USA	North America	152266732.546875	14
995	41.529148	-81.218788	-81.087203	41.581493	12804	1	United States of America	USA	North America	114061545.929688	14
996	41.581493	-81.218788	-81.087203	41.662738	12805	1	United States of America	USA	North America	177218918.132812	14
3981	41.662738	-81.378257	-81.302589	41.795951	12807	1	United States of America	USA	North America	167374626.921875	14
7961	41.662738	-81.302589	-81.259178	41.795951	12808	1	United States of America	USA	North America	96023417.148438	14
7961	41.662738	-81.259178	-81.242462	41.795951	12809	1	United States of America	USA	North America	36975131.671875	14
3981	41.662738	-81.242462	-81.223518	41.795951	12810	1	United States of America	USA	North America	41903379.664062	14
1990	41.662738	-81.223518	-81.192611	41.795951	12811	1	United States of America	USA	North America	68365063.09375	14
995	41.662738	-81.192611	-81.087203	41.756732	12812	1	United States of America	USA	North America	164464365.320312	14
996	41.756732	-81.192611	-81.087203	41.795951	12813	1	United States of America	USA	North America	68693966.789062	14
995	42.772876	-81.449462	-81.087203	42.793716	12815	1	Canada	CAN	North America	127469393.46875	14
995	41.100818	-81.087203	-80.959648	41.258113	12821	1	United States of America	USA	North America	330340307.539062	14
