origFID	bottom	left	right	top	value	scalerank	admin	adm0_a3	region	area_sq_m	zoom_start
4044	-23.622177	-48.068565	-48.042388	-23.102609	1991	1	Brazil	BRA	South America	183593333.685547	15
4045	-23.622177	-48.042388	-47.875659	-23.574348	3980	1	Brazil	BRA	South America	107837972.761719	15
4046	-23.574348	-48.042388	-47.875659	-23.571596	1990	1	Brazil	BRA	South America	6203619.216797	15
4047	-23.571596	-48.042388	-47.875659	-23.568012	995	1	Brazil	BRA	South America	8078937.107422	15
4051	-22.604032	-49.063457	-48.805633	-22.494712	995	1	Brazil	BRA	South America	378185898.576172	15
4052	-22.604032	-48.805633	-48.549705	-22.494712	995	1	Brazil	BRA	South America	375404774.767578	15
4053	-22.494712	-49.063457	-49.036415	-22.353803	995	1	Brazil	BRA	South America	51081942.175781	15
4055	-22.494712	-48.567993	-48.549705	-22.353803	1991	1	Brazil	BRA	South America	34545764.3125	15
4056	-23.102609	-48.549705	-48.45018	-22.885505	1990	1	Brazil	BRA	South America	290869098.964844	15
4057	-23.102609	-48.45018	-48.444931	-22.885505	995	1	Brazil	BRA	South America	15340586.792969	15
4062	-22.353803	-49.063457	-48.556232	-22.327186	7961	1	Brazil	BRA	South America	180878942.429688	15
4063	-22.327186	-49.063457	-48.556232	-22.296447	3981	1	Brazil	BRA	South America	208847544.779297	15
4064	-22.296447	-49.063457	-48.561985	-22.234073	995	1	Brazil	BRA	South America	418836619.492188	15
4066	-22.296447	-48.561985	-48.556232	-21.794267	1991	1	Brazil	BRA	South America	38625245.84375	15
4067	-22.353803	-48.556232	-48.550888	-21.987796	1990	1	Brazil	BRA	South America	26173313.095703	15
4068	-22.353803	-48.550888	-48.545658	-21.987796	995	1	Brazil	BRA	South America	25614975.203125	15
4071	-21.987796	-48.188922	-48.177867	-21.794267	995	1	Brazil	BRA	South America	28572539.064453	15
4072	-21.987796	-48.177867	-48.169097	-21.794267	1991	1	Brazil	BRA	South America	22666772.283203	15
4074	-22.026165	-48.169097	-47.875659	-22.016429	995	1	Brazil	BRA	South America	38189039.703125	15
4075	-22.016429	-48.169097	-47.875659	-22.006986	1991	1	Brazil	BRA	South America	37037253.181641	15
4076	-22.006986	-48.169097	-48.15026	-21.794267	995	1	Brazil	BRA	South America	53516948.679688	15
4078	-22.006986	-47.90039	-47.875659	-21.794267	1991	1	Brazil	BRA	South America	70262125.486328	15
4080	-21.237085	-50.926036	-50.435325	-21.22294	995	1	Brazil	BRA	South America	92276837.882812	15
4081	-21.22294	-50.926036	-50.435325	-21.216817	1990	1	Brazil	BRA	South America	39941482.224609	15
4083	-21.216817	-50.453571	-50.443	-20.822313	995	1	Brazil	BRA	South America	55362569.142578	15
4084	-21.216817	-50.443	-50.435325	-20.822313	1991	1	Brazil	BRA	South America	40195602.890625	15
4086	-21.292865	-50.435325	-50.074954	-21.221429	995	1	Brazil	BRA	South America	342303164.244141	15
4089	-21.221429	-50.435325	-50.431632	-20.822313	1990	1	Brazil	BRA	South America	19567436.851562	15
4090	-21.221429	-50.431632	-50.429279	-20.822313	995	1	Brazil	BRA	South America	12467419.150391	15
4092	-21.794267	-49.760475	-49.755325	-21.671787	1990	1	Brazil	BRA	South America	8414667.486328	15
4093	-21.794267	-49.755325	-49.750461	-21.671787	995	1	Brazil	BRA	South America	7947367.503906	15
4095	-21.671787	-49.760475	-49.37421	-21.586261	1990	1	Brazil	BRA	South America	440387114.355469	15
4097	-20.913507	-49.760475	-49.37421	-20.854955	996	1	Brazil	BRA	South America	299972865.396484	15
4098	-20.854955	-49.760475	-49.37421	-20.822313	7962	1	Brazil	BRA	South America	167180364.730469	15
4102	-20.269981	-50.276832	-50.225681	-19.87363	995	1	Brazil	BRA	South America	267479360.642578	15
4104	-20.431867	-50.225681	-49.975925	-20.428735	995	1	Brazil	BRA	South America	10344162.146484	15
4105	-20.428735	-50.225681	-49.975925	-20.420343	995	1	Brazil	BRA	South America	27715503.664062	15
4108	-20.822313	-49.512439	-49.428455	-20.628633	995	1	Brazil	BRA	South America	215515852.470703	15
4109	-20.822313	-49.428455	-49.399929	-20.628633	1991	1	Brazil	BRA	South America	73202100.490234	15
4110	-20.628633	-49.975925	-49.974246	-20.428895	995	1	Brazil	BRA	South America	4437598.955078	15
4112	-20.428895	-49.975925	-49.970985	-19.87363	995	1	Brazil	BRA	South America	36208041.673828	15
4114	-20.822313	-49.399929	-49.37421	-19.87363	15923	1	Brazil	BRA	South America	322483287.138672	15
4117	-21.200946	-49.37421	-48.971504	-21.136266	1990	1	Brazil	BRA	South America	346131853.277344	15
4118	-21.794267	-48.971504	-48.537521	-21.753559	1990	1	Brazil	BRA	South America	235743975.160156	15
4120	-21.19527	-48.971504	-48.537521	-21.136266	996	1	Brazil	BRA	South America	340274412.996094	15
4122	-21.794267	-48.23661	-48.202816	-21.606277	995	1	Brazil	BRA	South America	84730576.601562	15
4123	-21.794267	-48.202816	-48.184295	-21.606277	1990	1	Brazil	BRA	South America	46437089.697266	15
4124	-21.606277	-48.537521	-48.505413	-21.398496	995	1	Brazil	BRA	South America	88856876.8125	15
4128	-21.794267	-48.184295	-47.875659	-21.759408	7961	1	Brazil	BRA	South America	143568273.279297	15
4130	-21.392301	-48.184295	-47.875659	-21.35972	995	1	Brazil	BRA	South America	133815520.232422	15
4132	-21.35972	-47.997222	-47.875659	-21.142642	996	1	Brazil	BRA	South America	350868098.660156	15
4133	-21.142642	-48.184295	-47.875659	-21.136266	3981	1	Brazil	BRA	South America	26145250.824219	15
4134	-21.136266	-49.37421	-49.308647	-20.814048	3980	1	Brazil	BRA	South America	280367586.396484	15
4136	-21.136266	-48.978504	-48.970375	-20.814048	995	1	Brazil	BRA	South America	34762108.353516	15
4139	-20.814048	-49.37421	-48.583572	-20.779151	3981	1	Brazil	BRA	South America	365736062.792969	15
4144	-21.136266	-48.583572	-48.472217	-20.953731	995	1	Brazil	BRA	South America	269884459.695312	15
4145	-20.953731	-48.583572	-48.472217	-20.950883	995	1	Brazil	BRA	South America	4208252.548828	15
4146	-20.950883	-48.583572	-48.472217	-20.942621	995	1	Brazil	BRA	South America	12207616.582031	15
4150	-21.136266	-48.003833	-47.875659	-21.13067	995	1	Brazil	BRA	South America	9529234.726562	15
4158	-23.622177	-47.524089	-47.514701	-23.500854	995	1	Brazil	BRA	South America	15397989.226562	15
4159	-23.622177	-47.514701	-47.507152	-23.500854	1990	1	Brazil	BRA	South America	12381702.244141	15
4160	-23.622177	-47.507152	-47.485446	-23.500854	3981	1	Brazil	BRA	South America	35601699.419922	15
4161	-23.622177	-47.485446	-47.46302	-23.500854	7961	1	Brazil	BRA	South America	36782627.4375	15
4162	-23.622177	-47.46302	-47.455909	-23.500854	7961	1	Brazil	BRA	South America	11663304.365234	15
4163	-23.622177	-47.455909	-47.447227	-23.500854	3981	1	Brazil	BRA	South America	14240023.697266	15
4164	-23.622177	-47.447227	-47.435497	-23.500854	1990	1	Brazil	BRA	South America	19239285.642578	15
4165	-23.622177	-47.435497	-47.435016	-23.500854	995	1	Brazil	BRA	South America	788925.523438	15
4166	-23.622177	-47.435016	-47.30767	-23.500854	996	1	Brazil	BRA	South America	208870082.660156	15
4167	-23.500854	-47.875659	-47.30767	-23.451553	15923	1	Brazil	BRA	South America	378322284.386719	15
4168	-23.451553	-47.875659	-47.83517	-23.288114	1990	1	Brazil	BRA	South America	89332587.126953	15
4169	-23.451553	-47.83517	-47.723106	-23.288114	995	1	Brazil	BRA	South America	247251526.185547	15
4171	-23.288114	-47.875659	-47.672492	-23.175027	995	1	Brazil	BRA	South America	309835764.742188	15
4172	-23.288114	-47.672492	-47.511325	-23.175027	995	1	Brazil	BRA	South America	245784505.832031	15
4175	-23.451553	-47.511325	-47.30767	-23.417287	3981	1	Brazil	BRA	South America	94251296.009766	15
4176	-23.417287	-47.511325	-47.378658	-23.269401	995	1	Brazil	BRA	South America	264801469.558594	15
4177	-23.417287	-47.378658	-47.30767	-23.269401	995	1	Brazil	BRA	South America	141691051.4375	15
4178	-23.269401	-47.511325	-47.30767	-23.218769	995	1	Brazil	BRA	South America	139067776.074219	15
4180	-23.622177	-47.30767	-47.1305	-23.530616	1990	1	Brazil	BRA	South America	219329809.09375	15
4181	-23.530616	-47.30767	-47.142982	-23.429637	995	1	Brazil	BRA	South America	224684061.576172	15
4182	-23.530616	-47.142982	-47.1305	-23.429637	995	1	Brazil	BRA	South America	17029209.513672	15
4183	-23.622177	-47.1305	-47.017475	-23.553045	1990	1	Brazil	BRA	South America	105654418.347656	15
4184	-23.553045	-47.1305	-47.017475	-23.531961	995	1	Brazil	BRA	South America	32211606.644531	15
4185	-23.531961	-47.1305	-47.017475	-23.429637	996	1	Brazil	BRA	South America	156254842.75	15
4186	-23.429637	-47.30767	-47.2947	-23.207555	3980	1	Brazil	BRA	South America	38868972.095703	15
4187	-23.429637	-47.2947	-47.280406	-23.207555	1990	1	Brazil	BRA	South America	42836783.894531	15
4188	-23.429637	-47.280406	-47.193092	-23.207555	995	1	Brazil	BRA	South America	261665800.273438	15
4190	-23.207555	-47.30767	-47.219974	-23.084152	7961	1	Brazil	BRA	South America	145845454.019531	15
4191	-23.207555	-47.219974	-47.193584	-23.084152	3981	1	Brazil	BRA	South America	43888678.292969	15
4192	-23.207555	-47.193584	-47.175052	-23.084152	995	1	Brazil	BRA	South America	30820196.517578	15
4193	-23.207555	-47.175052	-47.018089	-23.084152	995	1	Brazil	BRA	South America	261042008.748047	15
4194	-23.207555	-47.018089	-47.017475	-23.084152	1991	1	Brazil	BRA	South America	1021131.052734	15
4195	-23.084152	-47.30767	-47.140567	-23.06006	3980	1	Brazil	BRA	South America	54225785.224609	15
4196	-23.06006	-47.30767	-47.223056	-22.907104	995	1	Brazil	BRA	South America	174209749.15625	15
4197	-23.06006	-47.223056	-47.141429	-22.907104	995	1	Brazil	BRA	South America	168059886.001953	15
4198	-23.06006	-47.141429	-47.140567	-22.907104	1991	1	Brazil	BRA	South America	1774751.267578	15
4199	-23.084152	-47.140567	-47.075752	-22.907104	7962	1	Brazil	BRA	South America	154478861.394531	15
4200	-23.084152	-47.075752	-47.017475	-22.907104	15923	1	Brazil	BRA	South America	138896314.208984	15
4201	-23.622177	-47.017475	-46.85744	-23.554201	15922	1	Brazil	BRA	South America	147097915.244141	15
4202	-23.554201	-47.017475	-46.93729	-23.449773	1990	1	Brazil	BRA	South America	113151772.626953	15
4203	-23.554201	-46.93729	-46.900421	-23.449773	1990	1	Brazil	BRA	South America	52027096.152344	15
4204	-23.554201	-46.900421	-46.878597	-23.449773	3981	1	Brazil	BRA	South America	30796586.466797	15
4205	-23.554201	-46.878597	-46.85744	-23.449773	7962	1	Brazil	BRA	South America	29855360.148438	15
4206	-23.622177	-46.85744	-46.818141	-23.449773	31846	1	Brazil	BRA	South America	91578255.914062	15
4207	-23.449773	-47.017475	-46.818141	-23.373218	1990	1	Brazil	BRA	South America	206067045.224609	15
4208	-23.373218	-47.017475	-46.852848	-23.238513	995	1	Brazil	BRA	South America	299221421.873047	15
4209	-23.373218	-46.852848	-46.818141	-23.238513	995	1	Brazil	BRA	South America	63082470.609375	15
4210	-23.238513	-47.017475	-46.818141	-23.210378	3981	1	Brazil	BRA	South America	75625930.076172	15
4211	-23.210378	-47.017475	-46.818141	-23.193363	7961	1	Brazil	BRA	South America	45728017.386719	15
4212	-23.193363	-47.017475	-46.818141	-23.181474	15923	1	Brazil	BRA	South America	31948377.40625	15
4213	-23.181474	-47.017475	-46.818141	-23.103166	15923	1	Brazil	BRA	South America	210360110.958984	15
4214	-23.103166	-47.017475	-46.977836	-22.907104	7961	1	Brazil	BRA	South America	104628324.265625	15
4215	-23.103166	-46.977836	-46.818141	-23.012763	3981	1	Brazil	BRA	South America	194436288.859375	15
4216	-23.012763	-46.977836	-46.855674	-22.907104	995	1	Brazil	BRA	South America	173712178.261719	15
4217	-23.012763	-46.855674	-46.841442	-22.907104	995	1	Brazil	BRA	South America	20237649.361328	15
4218	-23.012763	-46.841442	-46.818141	-22.907104	1991	1	Brazil	BRA	South America	33133605.095703	15
4220	-22.907104	-47.678657	-47.661781	-22.714567	995	1	Brazil	BRA	South America	43681193.328125	15
4221	-22.907104	-47.661781	-47.650623	-22.714567	1990	1	Brazil	BRA	South America	28880940.695312	15
4222	-22.907104	-47.650623	-47.641319	-22.714567	3981	1	Brazil	BRA	South America	24082117.962891	15
4223	-22.907104	-47.641319	-47.632102	-22.714567	3980	1	Brazil	BRA	South America	23856930.488281	15
4224	-22.907104	-47.632102	-47.615238	-22.714567	1990	1	Brazil	BRA	South America	43650132.988281	15
4225	-22.907104	-47.615238	-47.445091	-22.714567	995	1	Brazil	BRA	South America	440401991.078125	15
4226	-22.907104	-47.445091	-47.414123	-22.714567	996	1	Brazil	BRA	South America	80156387.474609	15
4227	-22.907104	-47.414123	-47.312194	-22.770633	995	1	Brazil	BRA	South America	187041598.935547	15
4228	-22.770633	-47.414123	-47.312194	-22.759727	995	1	Brazil	BRA	South America	14939235.449219	15
4229	-22.759727	-47.414123	-47.312194	-22.752685	1990	1	Brazil	BRA	South America	9645624.699219	15
4230	-22.752685	-47.414123	-47.312194	-22.744449	3981	1	Brazil	BRA	South America	11280449.199219	15
4231	-22.744449	-47.414123	-47.312194	-22.714567	7962	1	Brazil	BRA	South America	40922219.167969	15
4232	-22.907104	-47.312194	-47.176231	-22.823913	7961	1	Brazil	BRA	South America	152118545.511719	15
4233	-22.823913	-47.312194	-47.289634	-22.714567	3981	1	Brazil	BRA	South America	33152792.466797	15
4234	-22.823913	-47.289634	-47.259922	-22.714567	1990	1	Brazil	BRA	South America	43662933.058594	15
4235	-22.823913	-47.259922	-47.176231	-22.714567	1991	1	Brazil	BRA	South America	122987161.095703	15
4236	-22.907104	-47.176231	-47.075088	-22.83398	7961	1	Brazil	BRA	South America	99471102.517578	15
4237	-22.83398	-47.176231	-47.075088	-22.800121	3981	1	Brazil	BRA	South America	46040526.746094	15
4238	-22.800121	-47.176231	-47.075088	-22.714567	3981	1	Brazil	BRA	South America	116283045.832031	15
4239	-22.907104	-47.075088	-47.054302	-22.714567	31845	1	Brazil	BRA	South America	53801687.873047	15
4240	-22.907104	-47.054302	-47.030654	-22.714567	15923	1	Brazil	BRA	South America	61209579.275391	15
4241	-22.907104	-47.030654	-47.00859	-22.714567	7961	1	Brazil	BRA	South America	57109614.222656	15
4242	-22.907104	-47.00859	-46.962326	-22.742361	1990	1	Brazil	BRA	South America	102471990.146484	15
4243	-22.907104	-46.962326	-46.818141	-22.749362	995	1	Brazil	BRA	South America	305797265.224609	15
4244	-22.749362	-46.962326	-46.818141	-22.742361	996	1	Brazil	BRA	South America	13563877.335938	15
4245	-22.742361	-47.00859	-46.818141	-22.714567	3981	1	Brazil	BRA	South America	71117779.144531	15
4246	-22.714567	-47.875659	-47.638172	-22.706005	1990	1	Brazil	BRA	South America	27315289.246094	15
4247	-22.706005	-47.875659	-47.638172	-22.696784	995	1	Brazil	BRA	South America	29415782.232422	15
4249	-22.714567	-47.638172	-47.555416	-22.423063	3981	1	Brazil	BRA	South America	323733871.0625	15
4250	-22.714567	-47.555416	-47.432415	-22.571516	995	1	Brazil	BRA	South America	236253069.935547	15
4251	-22.714567	-47.432415	-47.406337	-22.571516	995	1	Brazil	BRA	South America	50089085.111328	15
4252	-22.571516	-47.555416	-47.406337	-22.561948	1990	1	Brazil	BRA	South America	19141438.708984	15
4253	-22.561948	-47.555416	-47.42501	-22.551086	995	1	Brazil	BRA	South America	19006937.320312	15
4254	-22.551086	-47.555416	-47.42501	-22.423063	995	1	Brazil	BRA	South America	223909336.095703	15
4255	-22.561948	-47.42501	-47.406337	-22.423063	1991	1	Brazil	BRA	South America	34783488.285156	15
4256	-22.714567	-47.406337	-47.304256	-22.577816	995	1	Brazil	BRA	South America	187440439.722656	15
4257	-22.714567	-47.304256	-47.197128	-22.577816	995	1	Brazil	BRA	South America	196707706.888672	15
4258	-22.714567	-47.197128	-47.16793	-22.577816	1990	1	Brazil	BRA	South America	53613169.53125	15
4259	-22.577816	-47.406337	-47.394638	-22.423063	1990	1	Brazil	BRA	South America	24283789.037109	15
4260	-22.577816	-47.394638	-47.184562	-22.423063	995	1	Brazil	BRA	South America	436057890.902344	15
4261	-22.577816	-47.184562	-47.16793	-22.423063	996	1	Brazil	BRA	South America	34523290.816406	15
4262	-22.714567	-47.16793	-47.009654	-22.572782	995	1	Brazil	BRA	South America	301318136.345703	15
4263	-22.572782	-47.16793	-47.009654	-22.505451	995	1	Brazil	BRA	South America	142981606.599609	15
4264	-22.505451	-47.16793	-47.009654	-22.423063	1991	1	Brazil	BRA	South America	174861431.789062	15
4265	-22.714567	-47.009654	-46.818141	-22.663331	1990	1	Brazil	BRA	South America	131794286.011719	15
4267	-22.439693	-47.009654	-46.818141	-22.423063	996	1	Brazil	BRA	South America	42697505.224609	15
4270	-22.352437	-47.440193	-47.413894	-21.925916	995	1	Brazil	BRA	South America	150067022.236328	15
4272	-21.925916	-47.492004	-47.413894	-21.603052	995	1	Brazil	BRA	South America	336501174.0625	15
4277	-21.603052	-47.875659	-47.798694	-21.21663	3981	1	Brazil	BRA	South America	395869587.888672	15
4278	-21.603052	-47.798694	-47.715095	-21.21663	1990	1	Brazil	BRA	South America	429991576.404297	15
4281	-21.21663	-47.875659	-46.818141	-21.186456	31846	1	Brazil	BRA	South America	424131812.21875	15
4282	-21.186456	-47.875659	-46.818141	-21.155378	15923	1	Brazil	BRA	South America	436748123.287109	15
4283	-21.155378	-47.875659	-47.768413	-21.133695	1990	1	Brazil	BRA	South America	30896785.390625	15
4284	-21.133695	-47.875659	-47.768413	-21.111976	995	1	Brazil	BRA	South America	30943552.300781	15
4285	-21.111976	-47.875659	-47.768413	-20.902635	995	1	Brazil	BRA	South America	298021540.443359	15
4286	-21.155378	-47.768413	-47.765419	-20.902635	1990	1	Brazil	BRA	South America	10046309.076172	15
4287	-21.155378	-47.765419	-47.762863	-20.902635	995	1	Brazil	BRA	South America	8576608.550781	15
4293	-20.902635	-47.405357	-47.386615	-20.546653	995	1	Brazil	BRA	South America	88397527.119141	15
4295	-20.546653	-47.405357	-46.818141	-20.535501	995	1	Brazil	BRA	South America	86660657.099609	15
4297	-23.622177	-46.818141	-46.614704	-23.557439	509529	1	Brazil	BRA	South America	178086301.580078	15
4298	-23.557439	-46.818141	-46.614704	-23.533964	254764	1	Brazil	BRA	South America	64555161.541016	15
4299	-23.533964	-46.818141	-46.614704	-23.504306	127382	1	Brazil	BRA	South America	81541658.546875	15
4300	-23.504306	-46.818141	-46.614704	-23.481597	63691	1	Brazil	BRA	South America	62423679.822266	15
4301	-23.481597	-46.818141	-46.614704	-23.454189	31846	1	Brazil	BRA	South America	75326223.119141	15
4302	-23.454189	-46.818141	-46.614704	-23.406604	7961	1	Brazil	BRA	South America	130742158.257812	15
4303	-23.406604	-46.818141	-46.614704	-23.342498	3981	1	Brazil	BRA	South America	176060150.498047	15
4304	-23.342498	-46.818141	-46.748161	-23.184505	1990	1	Brazil	BRA	South America	149135675.441406	15
4305	-23.342498	-46.748161	-46.614704	-23.325672	995	1	Brazil	BRA	South America	30305553.332031	15
4306	-23.325672	-46.748161	-46.614704	-23.184505	996	1	Brazil	BRA	South America	254107133.683594	15
4309	-22.709491	-46.818141	-46.614704	-22.633785	1990	1	Brazil	BRA	South America	206837145.789062	15
4310	-22.633785	-46.818141	-46.701797	-22.608646	995	1	Brazil	BRA	South America	39264564.761719	15
4311	-22.608646	-46.818141	-46.701797	-22.481134	995	1	Brazil	BRA	South America	199050531.753906	15
4312	-22.633785	-46.701797	-46.614704	-22.481134	1991	1	Brazil	BRA	South America	178398341.992188	15
4313	-22.481134	-46.818141	-46.614704	-22.468259	995	1	Brazil	BRA	South America	35125689.875	15
4315	-22.194593	-46.818141	-46.614704	-22.15801	995	1	Brazil	BRA	South America	99592845.822266	15
4317	-21.972995	-46.818141	-46.614704	-21.971591	1990	1	Brazil	BRA	South America	3816706.984375	15
4318	-21.971591	-46.818141	-46.614704	-21.938331	995	1	Brazil	BRA	South America	90404694.546875	15
4321	-23.622177	-46.531589	-46.480442	-23.51065	31845	1	Brazil	BRA	South America	77119490.248047	15
4322	-23.622177	-46.480442	-46.432636	-23.51065	15923	1	Brazil	BRA	South America	72081927.599609	15
4323	-23.622177	-46.432636	-46.361869	-23.51065	15923	1	Brazil	BRA	South America	106702542.994141	15
4324	-23.51065	-46.531589	-46.361869	-23.459693	31845	1	Brazil	BRA	South America	116851065.220703	15
4325	-23.459693	-46.531589	-46.361869	-23.428598	15923	1	Brazil	BRA	South America	71282740.240234	15
4326	-23.428598	-46.531589	-46.361869	-23.426723	7961	1	Brazil	BRA	South America	4297747.779297	15
4327	-23.426723	-46.531589	-46.361869	-23.425487	3981	1	Brazil	BRA	South America	2833042.009766	15
4328	-23.425487	-46.531589	-46.361869	-23.419282	1990	1	Brazil	BRA	South America	14222112.580078	15
4329	-23.419282	-46.531589	-46.361869	-23.414873	995	1	Brazil	BRA	South America	10105202.037109	15
4331	-23.622177	-46.361869	-46.184238	-23.522554	15922	1	Brazil	BRA	South America	239255540.556641	15
4332	-23.522554	-46.361869	-46.281234	-23.41374	3980	1	Brazil	BRA	South America	118535432.703125	15
4333	-23.522554	-46.281234	-46.184238	-23.41374	3981	1	Brazil	BRA	South America	142586505	15
4334	-23.41374	-46.361869	-46.184238	-23.406473	3981	1	Brazil	BRA	South America	17431024.757812	15
4335	-23.406473	-46.361869	-46.184238	-23.397699	1990	1	Brazil	BRA	South America	21044522.404297	15
4336	-23.397699	-46.361869	-46.184238	-23.32393	995	1	Brazil	BRA	South America	176880568.888672	15
4337	-23.32393	-46.361869	-46.184238	-23.17908	996	1	Brazil	BRA	South America	347030711.259766	15
4338	-23.622177	-46.184238	-45.910823	-23.522838	3980	1	Brazil	BRA	South America	367219907.861328	15
4339	-23.522838	-46.184238	-46.167449	-23.343637	1990	1	Brazil	BRA	South America	40634081.8125	15
4340	-23.522838	-46.167449	-46.048618	-23.343637	995	1	Brazil	BRA	South America	287604299	15
4341	-23.522838	-46.048618	-45.910823	-23.343637	996	1	Brazil	BRA	South America	333502489.931641	15
4342	-23.343637	-46.184238	-45.910823	-23.296882	7962	1	Brazil	BRA	South America	172506394.048828	15
4343	-23.296882	-46.184238	-46.158657	-23.17908	995	1	Brazil	BRA	South America	40640285.220703	15
4344	-23.296882	-46.158657	-46.048107	-23.17908	995	1	Brazil	BRA	South America	175629706.859375	15
4345	-23.296882	-46.048107	-45.957962	-23.17908	1990	1	Brazil	BRA	South America	143212482.359375	15
4346	-23.296882	-45.957962	-45.944862	-23.17908	3981	1	Brazil	BRA	South America	20811842.242188	15
4347	-23.296882	-45.944862	-45.910823	-23.17908	7962	1	Brazil	BRA	South America	54077427.333984	15
4348	-23.622177	-45.910823	-45.887954	-23.17908	31845	1	Brazil	BRA	South America	136824973.703125	15
4349	-23.622177	-45.887954	-45.846138	-23.17908	15923	1	Brazil	BRA	South America	250184664.847656	15
4351	-23.248922	-45.846138	-45.655551	-23.203567	995	1	Brazil	BRA	South America	116564615.095703	15
4352	-23.203567	-45.846138	-45.655551	-23.17908	1990	1	Brazil	BRA	South America	62916366.8125	15
4353	-23.622177	-45.655551	-45.349102	-23.618978	995	1	Brazil	BRA	South America	13259148.376953	15
4355	-23.622177	-45.349102	-45.178203	-23.510747	995	1	Brazil	BRA	South America	257457635.794922	15
4360	-23.622177	-44.723731	-44.717937	-23.17908	1990	0			South America	34665437.824219	15
4361	-23.622177	-44.717937	-44.711574	-23.17908	995	0			South America	38069758.525391	15
4363	-23.17908	-46.614704	-46.550651	-23.033895	3980	1	Brazil	BRA	South America	125291390.017578	15
4364	-23.17908	-46.550651	-46.479534	-23.033895	1990	1	Brazil	BRA	South America	139108984.496094	15
4365	-23.17908	-46.479534	-46.47948	-23.033895	995	1	Brazil	BRA	South America	105627.138672	15
4367	-23.033895	-46.614704	-46.479526	-22.95755	1990	1	Brazil	BRA	South America	138927825.427734	15
4368	-22.95755	-46.614704	-46.479526	-22.931251	995	1	Brazil	BRA	South America	47839094.228516	15
4370	-23.033895	-46.479526	-46.479415	-22.92782	995	1	Brazil	BRA	South America	158485.992188	15
4374	-23.17908	-45.926918	-45.582187	-23.104104	7961	1	Brazil	BRA	South America	348318162.857422	15
4375	-23.104104	-45.926918	-45.582187	-23.018016	3981	1	Brazil	BRA	South America	399701798.238281	15
4377	-23.018016	-45.664672	-45.582187	-22.742618	995	1	Brazil	BRA	South America	305540446.574219	15
4379	-22.742618	-45.598686	-45.582187	-22.46623	996	1	Brazil	BRA	South America	61211518.445312	15
4380	-23.17908	-45.582187	-45.552261	-22.933574	7961	1	Brazil	BRA	South America	98948462.859375	15
4381	-23.17908	-45.552261	-45.529102	-22.933574	3981	1	Brazil	BRA	South America	76573797.078125	15
4382	-23.17908	-45.529102	-45.462947	-22.933574	1990	1	Brazil	BRA	South America	218737404.28125	15
4383	-23.17908	-45.462947	-45.426464	-22.933574	995	1	Brazil	BRA	South America	120628776.666016	15
4385	-22.933574	-45.582187	-45.460521	-22.81471	995	1	Brazil	BRA	South America	194505689.041016	15
4386	-22.933574	-45.460521	-45.432518	-22.81471	995	1	Brazil	BRA	South America	44767994.429688	15
4387	-22.933574	-45.432518	-45.426254	-22.81471	995	1	Brazil	BRA	South America	10014166.949219	15
4388	-22.933574	-45.426254	-45.310417	-22.81471	995	1	Brazil	BRA	South America	185186950.349609	15
4389	-22.933574	-45.310417	-45.204326	-22.831947	995	1	Brazil	BRA	South America	145020007.689453	15
4390	-22.831947	-45.310417	-45.204326	-22.81471	995	1	Brazil	BRA	South America	24586152.255859	15
4391	-22.933574	-45.204326	-45.191143	-22.81471	1991	1	Brazil	BRA	South America	21075473.005859	15
4392	-22.81471	-45.582187	-45.522941	-22.46623	3981	1	Brazil	BRA	South America	277209067.855469	15
4393	-22.81471	-45.522941	-45.191143	-22.799064	1990	1	Brazil	BRA	South America	69787076.529297	15
4394	-22.799064	-45.522941	-45.191143	-22.779182	995	1	Brazil	BRA	South America	88669682.746094	15
4397	-22.807529	-45.191143	-44.980743	-22.803049	995	1	Brazil	BRA	South America	12671165.705078	15
4398	-22.803049	-45.191143	-44.980743	-22.797891	1990	1	Brazil	BRA	South America	14588295.015625	15
4399	-22.797891	-45.191143	-44.980743	-22.747379	3981	1	Brazil	BRA	South America	142833195.025391	15
4400	-22.747379	-45.191143	-44.980743	-22.731172	3980	1	Brazil	BRA	South America	45817473.5	15
4401	-22.731172	-45.191143	-44.980743	-22.720617	1990	1	Brazil	BRA	South America	29836250.613281	15
4402	-22.720617	-45.191143	-44.980743	-22.66327	995	1	Brazil	BRA	South America	162064927.589844	15
4406	-23.17908	-44.476318	-44.324245	-23.003927	995	0			South America	358823870.865234	15
4409	-22.569887	-44.569293	-44.480342	-22.46623	995	1	Brazil	BRA	South America	123689646.820312	15
4410	-22.569887	-44.480342	-44.458484	-22.46623	995	1	Brazil	BRA	South America	30394355.320312	15
4411	-22.569887	-44.458484	-44.324245	-22.46623	996	1	Brazil	BRA	South America	186664281.453125	15
4412	-23.17908	-44.324245	-44.3003	-22.995552	995	0			South America	59199126.322266	15
4413	-23.17908	-44.3003	-44.120189	-22.995552	995	1	Brazil	BRA	South America	445287694.353516	15
4415	-22.54804	-44.324245	-44.120189	-22.544912	996	1	Brazil	BRA	South America	8564248.833984	15
4416	-22.544912	-44.324245	-44.120189	-22.46623	3981	1	Brazil	BRA	South America	215362148.630859	15
4420	-23.17908	-43.702606	-43.683097	-22.905893	3981	1	Brazil	BRA	South America	71770963.59375	15
4422	-22.534706	-44.120189	-43.793739	-22.522451	995	1	Brazil	BRA	South America	53671886.027344	15
